0
59.16
64.3
53.44
27.78
27.31
29.31
21.86
17.89
24.77
12.914
13.86
15.04
11.79
9.12
12.86
8.734
7.01
10.0
8.914
5.293
7.363
6.95
5.188
3.805
7.098
5.203
4.055
6.07
4.3
4.086
5.027
5.797
2.57
4.168
4.89
2.57
2.865
2.941
2.01
0.952
1.453
1.716
2.006
3.133
3.15
1.699
2.545
1.976
1.707
3.514
2.25
3.11
3.906
2.85
2.262
3.744
3.783
1.99
1.956
1.679
2.285
2.488
2.73
2.02
3.938
3.068
3.35
1.956
1.699
2.184
1.966
1.655
2.205
2.02
1.205
2.041
1.217
1.966
3.367
1.196
0.964
0.937
0.95
2.55
1.72
1.764
